id,city_area,city_name,state_name,country_name,zipcode,created_by
1986,Best Staff Colony,Mumbai,Maharashtra,India,400075,1
1987,Bhandup Complex,Mumbai,Maharashtra,India,400082,1
1988,Bhandup East,Mumbai,Maharashtra,India,400042,1
1989,Bhandup Ind. Estate,Mumbai,Maharashtra,India,400078,1
1990,Bhandup West,Mumbai,Maharashtra,India,400078,1
1991,Chembur Extension,Mumbai,Maharashtra,India,400074,1
1992,Chembur,Mumbai,Maharashtra,India,400071,1
1993,Chembur Rs,Mumbai,Maharashtra,India,400089,1
1994,Chunabhatti,Mumbai,Maharashtra,India,400022,1
1995,D.M. Colony,Mumbai,Maharashtra,India,400043,1
1996,FCI,Mumbai,Maharashtra,India,400074,1
1997,Ghatkopar West,Mumbai,Maharashtra,India,400086,1
1998,Govandi,Mumbai,Maharashtra,India,400088,1
1999,J.M. Road,Mumbai,Maharashtra,India,400078,1
2000,Kannamwar Nagar,Mumbai,Maharashtra,India,400083,1
2001,Kurla North,Mumbai,Maharashtra,India,400070,1
2002,Kurla,Mumbai,Maharashtra,India,400070,1
2003,Mahul Road,Mumbai,Maharashtra,India,400074,1
2004,Matunga,Mumbai,Maharashtra,India,400019,1
2005,Mhada Colony,Mumbai,Maharashtra,India,400081,1
2006,Mulund Colony,Mumbai,Maharashtra,India,400082,1
2007,Mulund Dd Road,Mumbai,Maharashtra,India,400080,1
2008,Mulund East,Mumbai,Maharashtra,India,400081,1
2009,Mulund West,Mumbai,Maharashtra,India,400080,1
2010,Nahur,Mumbai,Maharashtra,India,400080,1
2011,Nehru Nagar Mumbai,Mumbai,Maharashtra,India,400024,1
2012,Nehru Road Mumbai,Mumbai,Maharashtra,India,400080,1
2013,Netajinagar,Mumbai,Maharashtra,India,400070,1
2014,NITIE,Mumbai,Maharashtra,India,400087,1
2015,P.H. Colony,Mumbai,Maharashtra,India,400078,1
2016,Pant Nagar,Mumbai,Maharashtra,India,400075,1
2017,Powai Iit,Mumbai,Maharashtra,India,400076,1
2018,Psm Colony,Mumbai,Maharashtra,India,400079,1
2019,R.A.Nagar,Mumbai,Maharashtra,India,400075,1
2020,Rajawadi,Mumbai,Maharashtra,India,400077,1
2021,Raoli Camp,Mumbai,Maharashtra,India,400022,1
2022,Rifle Range,Mumbai,Maharashtra,India,400086,1
2023,S.B. Road,Mumbai,Maharashtra,India,400080,1
2024,Sahakar Bhavan,Mumbai,Maharashtra,India,400086,1
2025,Sakinaka,Mumbai,Maharashtra,India,400072,1
2026,Shivaji Nagar Mumbai,Mumbai,Maharashtra,India,400043,1
2027,Sindhi Society,Mumbai,Maharashtra,India,400071,1
2028,Sion,Mumbai,Maharashtra,India,400022,1
2029,T.F.Donar,Mumbai,Maharashtra,India,400088,1
2030,Tagore Nagar,Mumbai,Maharashtra,India,400083,1
2031,Tilak Nagar Mumbai,Mumbai,Maharashtra,India,400089,1
2032,Transit Camp,Mumbai,Maharashtra,India,400022,1
2033,Trombay,Mumbai,Maharashtra,India,400088,1
2034,Usha Nagar,Mumbai,Maharashtra,India,400078,1
2035,Vihar Road,Mumbai,Maharashtra,India,400072,1
2036,Vikhroli,Mumbai,Maharashtra,India,400079,1
2037,Aareymilk Colony,Mumbai,Maharashtra,India,400065,1
2038,Bangur Nagar,Mumbai,Maharashtra,India,400104,1
2039,Borivali East,Mumbai,Maharashtra,India,400066,1
2040,Borivali,Mumbai,Maharashtra,India,400091,1
2041,Borivali West,Mumbai,Maharashtra,India,400092,1
2042,Charkop,Mumbai,Maharashtra,India,400067,1
2043,Dahisar RS,Mumbai,Maharashtra,India,400068,1
2044,Dahisar,Mumbai,Maharashtra,India,400068,1
2045,Daulat Nagar Mumbai,Mumbai,Maharashtra,India,400066,1
2046,Goregaon East,Mumbai,Maharashtra,India,400063,1
2047,Goregaon RS,Mumbai,Maharashtra,India,400104,1
2048,Goregaon Mumbai,Mumbai,Maharashtra,India,400104,1
2049,Ins Hamla,Mumbai,Maharashtra,India,400095,1
2050,Jogeshwari East,Mumbai,Maharashtra,India,400060,1
2051,Jogeshwari West,Mumbai,Maharashtra,India,400102,1
2052,Kandivali East,Mumbai,Maharashtra,India,400101,1
2053,Kandivali RS,Mumbai,Maharashtra,India,400067,1
2054,Kandivali West,Mumbai,Maharashtra,India,400067,1
2055,Ketkipada,Mumbai,Maharashtra,India,400068,1
2056,Kharodi,Mumbai,Maharashtra,India,400095,1
2057,Liberty Garden,Mumbai,Maharashtra,India,400064,1
2058,Magthane,Mumbai,Maharashtra,India,400066,1
2059,Malad East,Mumbai,Maharashtra,India,400097,1
2060,Malad,Mumbai,Maharashtra,India,400064,1
2061,Malad West Dely,Mumbai,Maharashtra,India,400064,1
2062,Mandapeshwar,Mumbai,Maharashtra,India,400103,1
2063,Motilal Nagar,Mumbai,Maharashtra,India,400104,1
2064,Nagari Niwara,Mumbai,Maharashtra,India,400065,1
2065,Orlem,Mumbai,Maharashtra,India,400064,1
2066,Oshiwara,Mumbai,Maharashtra,India,400102,1
2067,Rajendra Nagar Mumbai,Mumbai,Maharashtra,India,400066,1
2068,Rani Sati Marg,Mumbai,Maharashtra,India,400097,1
2069,S R P F Camp,Mumbai,Maharashtra,India,400065,1
2070,S. K.Nagar,Mumbai,Maharashtra,India,400066,1
2071,Sharma Estate,Mumbai,Maharashtra,India,400063,1
2072,Ambewadi Mumbai,Mumbai,Maharashtra,India,400004,1
2073,Asvini,Mumbai,Maharashtra,India,400005,1
2074,Bazargate,Mumbai,Maharashtra,India,400001,1
2075,Central Building,Mumbai,Maharashtra,India,400020,1
2076,Charni Road,Mumbai,Maharashtra,India,400004,1
2077,Chaupati,Mumbai,Maharashtra,India,400004,1
2078,Churchgate,Mumbai,Maharashtra,India,400020,1
2079,Colaba Bazar,Mumbai,Maharashtra,India,400005,1
2080,Colaba,Mumbai,Maharashtra,India,400005,1
2081,Girgaon,Mumbai,Maharashtra,India,400004,1
2082,High Court Building Mumbai,Mumbai,Maharashtra,India,400032,1
2083,Holiday Camp,Mumbai,Maharashtra,India,400005,1
2084,Kalbadevi,Mumbai,Maharashtra,India,400002,1
2085,M.P.T.,Mumbai,Maharashtra,India,400001,1
2086,Madhavbaug,Mumbai,Maharashtra,India,400004,1
2087,Mantralaya Mumbai,Mumbai,Maharashtra,India,400032,1
2088,Marine Lines,Mumbai,Maharashtra,India,400020,1
2089,Nariman Point,Mumbai,Maharashtra,India,400021,1
2090,New Yogakshema,Mumbai,Maharashtra,India,400021,1
2091,Opera House,Mumbai,Maharashtra,India,400004,1
2092,Ramwadi,Mumbai,Maharashtra,India,400002,1
2093,S. C. Court,Mumbai,Maharashtra,India,400002,1
2094,Secretariate,Mumbai,Maharashtra,India,400032,1
2095,Stock Exchange,Mumbai,Maharashtra,India,400001,1
2096,Tajmahal,Mumbai,Maharashtra,India,400001,1
2097,Thakurdwar,Mumbai,Maharashtra,India,400002,1
2098,Town Hall Mumbai,Mumbai,Maharashtra,India,400001,1
2099,V.W.T.C.,Mumbai,Maharashtra,India,400005,1
2100,Agripada,Mumbai,Maharashtra,India,400011,1
2101,Bharat Nagar Mumbai,Mumbai,Maharashtra,India,400007,1
2102,Bhawani Shankar Rd,Mumbai,Maharashtra,India,400028,1
2103,Bhawani Shankar,Mumbai,Maharashtra,India,400028,1
2104,BPC Jacob Circle,Mumbai,Maharashtra,India,400011,1
2105,Century Mill,Mumbai,Maharashtra,India,400030,1
2106,Chinchpokli,Mumbai,Maharashtra,India,400011,1
2107,Cumballa Hill,Mumbai,Maharashtra,India,400026,1
2108,Cumballa Sea Face,Mumbai,Maharashtra,India,400026,1
2109,Delisle Road,Mumbai,Maharashtra,India,400013,1
2110,Dharavi Road,Mumbai,Maharashtra,India,400017,1
2111,Dharavi,Mumbai,Maharashtra,India,400017,1
2112,Dr Deshmukh Marg,Mumbai,Maharashtra,India,400026,1
2113,Falkland Road,Mumbai,Maharashtra,India,400008,1
2114,Gokhale Road Mumbai,Mumbai,Maharashtra,India,400028,1
2115,Gowalia Tank,Mumbai,Maharashtra,India,400026,1
2116,Grant Road,Mumbai,Maharashtra,India,400007,1
2117,Haines Road,Mumbai,Maharashtra,India,400011,1
2118,Haji Ali,Mumbai,Maharashtra,India,400034,1
2119,J.J.Hospital,Mumbai,Maharashtra,India,400008,1
2120,Jacob Circle,Mumbai,Maharashtra,India,400011,1
2121,Kamathipura,Mumbai,Maharashtra,India,400008,1
2122,Kapad Bazar,Mumbai,Maharashtra,India,400016,1
2123,M A Marg,Mumbai,Maharashtra,India,400008,1
2124,Mahim Bazar,Mumbai,Maharashtra,India,400016,1
2125,Mahim East,Mumbai,Maharashtra,India,400016,1
2126,Mahim,Mumbai,Maharashtra,India,400016,1
2127,Malabar Hill,Mumbai,Maharashtra,India,400006,1
2128,Mori Road,Mumbai,Maharashtra,India,400016,1
2129,Mumbai Central,Mumbai,Maharashtra,India,400008,1
2130,N.S.Patkar Marg,Mumbai,Maharashtra,India,400007,1
2131,New Prabhadevi Road,Mumbai,Maharashtra,India,400025,1
2132,Prabhadevi,Mumbai,Maharashtra,India,400025,1
2133,Rajbhavan Mumbai,Mumbai,Maharashtra,India,400035,1
2134,Ranade Road,Mumbai,Maharashtra,India,400028,1
2135,S V Marg,Mumbai,Maharashtra,India,400007,1
2136,S V S Marg,Mumbai,Maharashtra,India,400028,1
2137,Shivaji Park Mumbai,Mumbai,Maharashtra,India,400028,1
2138,Tardeo,Mumbai,Maharashtra,India,400007,1
2139,Tulsiwadi,Mumbai,Maharashtra,India,400034,1
2140,Worli Colony,Mumbai,Maharashtra,India,400030,1
2141,Worli Naka,Mumbai,Maharashtra,India,400018,1
2142,Worli Police Camp,Mumbai,Maharashtra,India,400030,1
2143,Worli,Mumbai,Maharashtra,India,400018,1
2144,Worli Sea Face,Mumbai,Maharashtra,India,400030,1
2145,Mumbai G.P.O.,Mumbai,Maharashtra,India,400001,1
